pair_type,key,domain_a,class_a,relative_path_a,sha256_a,domain_b,class_b,relative_path_b,sha256_b
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__13.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__13.wav,d338f43d22911d89c2fa694dc7df9e319b3b75e3faded0f4bdbf271ec2af82c9,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__13.wav,d338f43d22911d89c2fa694dc7df9e319b3b75e3faded0f4bdbf271ec2af82c9
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__13.wav,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__13.wav,d338f43d22911d89c2fa694dc7df9e319b3b75e3faded0f4bdbf271ec2af82c9,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__13.wav,d338f43d22911d89c2fa694dc7df9e319b3b75e3faded0f4bdbf271ec2af82c9
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__14.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__14.wav,840285eee97c00f082c78b09319e88672c99942e6b9bc74a4cc9cf6f0bd01f07,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__14.wav,840285eee97c00f082c78b09319e88672c99942e6b9bc74a4cc9cf6f0bd01f07
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__14.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__14.wav,840285eee97c00f082c78b09319e88672c99942e6b9bc74a4cc9cf6f0bd01f07,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__14.wav,840285eee97c00f082c78b09319e88672c99942e6b9bc74a4cc9cf6f0bd01f07
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__14.wav,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__14.wav,840285eee97c00f082c78b09319e88672c99942e6b9bc74a4cc9cf6f0bd01f07,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__14.wav,840285eee97c00f082c78b09319e88672c99942e6b9bc74a4cc9cf6f0bd01f07
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__15.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__15.wav,5106437a00e96150ea336e8a63ed81bb920f10dc3cbf1e93f9516f3e81d320f3,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__15.wav,5106437a00e96150ea336e8a63ed81bb920f10dc3cbf1e93f9516f3e81d320f3
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__15.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__15.wav,5106437a00e96150ea336e8a63ed81bb920f10dc3cbf1e93f9516f3e81d320f3,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__15.wav,5106437a00e96150ea336e8a63ed81bb920f10dc3cbf1e93f9516f3e81d320f3
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__15.wav,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__15.wav,5106437a00e96150ea336e8a63ed81bb920f10dc3cbf1e93f9516f3e81d320f3,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__15.wav,5106437a00e96150ea336e8a63ed81bb920f10dc3cbf1e93f9516f3e81d320f3
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__16.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__16.wav,a32d02961f009c99b930927bd8035e110c5d297b43653f934cd9330b74aea48f,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__16.wav,a32d02961f009c99b930927bd8035e110c5d297b43653f934cd9330b74aea48f
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__16.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__16.wav,a32d02961f009c99b930927bd8035e110c5d297b43653f934cd9330b74aea48f,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__16.wav,a32d02961f009c99b930927bd8035e110c5d297b43653f934cd9330b74aea48f
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__16.wav,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__16.wav,a32d02961f009c99b930927bd8035e110c5d297b43653f934cd9330b74aea48f,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__16.wav,a32d02961f009c99b930927bd8035e110c5d297b43653f934cd9330b74aea48f
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__17.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__17.wav,1a36db19c0cf29fd3722a2efc8d3ab0e1535cb85a8227a185a3403e1ea299e07,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__17.wav,1a36db19c0cf29fd3722a2efc8d3ab0e1535cb85a8227a185a3403e1ea299e07
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__17.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__17.wav,1a36db19c0cf29fd3722a2efc8d3ab0e1535cb85a8227a185a3403e1ea299e07,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__17.wav,1a36db19c0cf29fd3722a2efc8d3ab0e1535cb85a8227a185a3403e1ea299e07
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__17.wav,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__17.wav,1a36db19c0cf29fd3722a2efc8d3ab0e1535cb85a8227a185a3403e1ea299e07,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__17.wav,1a36db19c0cf29fd3722a2efc8d3ab0e1535cb85a8227a185a3403e1ea299e07
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__18.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__18.wav,3ff26cc4f812d443fc7f5105b341e9f0347bf894480c56a8e5f00e2a9ad39709,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__18.wav,3ff26cc4f812d443fc7f5105b341e9f0347bf894480c56a8e5f00e2a9ad39709
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__18.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__18.wav,3ff26cc4f812d443fc7f5105b341e9f0347bf894480c56a8e5f00e2a9ad39709,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__18.wav,3ff26cc4f812d443fc7f5105b341e9f0347bf894480c56a8e5f00e2a9ad39709
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__18.wav,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__18.wav,3ff26cc4f812d443fc7f5105b341e9f0347bf894480c56a8e5f00e2a9ad39709,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__18.wav,3ff26cc4f812d443fc7f5105b341e9f0347bf894480c56a8e5f00e2a9ad39709
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__19.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__19.wav,f26a92055f87b47d4e3928bee9c9702c3a493fc8ae473e16cb54fbcd9cddf837,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__19.wav,f26a92055f87b47d4e3928bee9c9702c3a493fc8ae473e16cb54fbcd9cddf837
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__19.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__19.wav,f26a92055f87b47d4e3928bee9c9702c3a493fc8ae473e16cb54fbcd9cddf837,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__19.wav,f26a92055f87b47d4e3928bee9c9702c3a493fc8ae473e16cb54fbcd9cddf837
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__19.wav,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__19.wav,f26a92055f87b47d4e3928bee9c9702c3a493fc8ae473e16cb54fbcd9cddf837,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__19.wav,f26a92055f87b47d4e3928bee9c9702c3a493fc8ae473e16cb54fbcd9cddf837
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__2.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__2.wav,f6efdcb33e5e6d6ae046490428c6cd49bc015066207a960e4b6c3ce71dac861d,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__2.wav,f6efdcb33e5e6d6ae046490428c6cd49bc015066207a960e4b6c3ce71dac861d
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__2.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__2.wav,f6efdcb33e5e6d6ae046490428c6cd49bc015066207a960e4b6c3ce71dac861d,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__2.wav,f6efdcb33e5e6d6ae046490428c6cd49bc015066207a960e4b6c3ce71dac861d
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__2.wav,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__2.wav,f6efdcb33e5e6d6ae046490428c6cd49bc015066207a960e4b6c3ce71dac861d,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__2.wav,f6efdcb33e5e6d6ae046490428c6cd49bc015066207a960e4b6c3ce71dac861d
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__20.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__20.wav,92a4d1143cdba8c968d05918a69b501075aa4c26e7e0a6ca4ed1ec95fa0d8aad,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__20.wav,92a4d1143cdba8c968d05918a69b501075aa4c26e7e0a6ca4ed1ec95fa0d8aad
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__20.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__20.wav,92a4d1143cdba8c968d05918a69b501075aa4c26e7e0a6ca4ed1ec95fa0d8aad,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__20.wav,92a4d1143cdba8c968d05918a69b501075aa4c26e7e0a6ca4ed1ec95fa0d8aad
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__20.wav,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__20.wav,92a4d1143cdba8c968d05918a69b501075aa4c26e7e0a6ca4ed1ec95fa0d8aad,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__20.wav,92a4d1143cdba8c968d05918a69b501075aa4c26e7e0a6ca4ed1ec95fa0d8aad
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__21.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__21.wav,6e094a5c639ec8f485fe075449629a9927386ba58a20a2a97f6f76ffb59a9226,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__21.wav,6e094a5c639ec8f485fe075449629a9927386ba58a20a2a97f6f76ffb59a9226
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__21.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__21.wav,6e094a5c639ec8f485fe075449629a9927386ba58a20a2a97f6f76ffb59a9226,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__21.wav,6e094a5c639ec8f485fe075449629a9927386ba58a20a2a97f6f76ffb59a9226
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__21.wav,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__21.wav,6e094a5c639ec8f485fe075449629a9927386ba58a20a2a97f6f76ffb59a9226,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__21.wav,6e094a5c639ec8f485fe075449629a9927386ba58a20a2a97f6f76ffb59a9226
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__22.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__22.wav,f35010d5ce36064c92de000fc6fc01ff0b09393d0b1d2ee52f33f391e2570a45,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__22.wav,f35010d5ce36064c92de000fc6fc01ff0b09393d0b1d2ee52f33f391e2570a45
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__22.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__22.wav,f35010d5ce36064c92de000fc6fc01ff0b09393d0b1d2ee52f33f391e2570a45,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__22.wav,f35010d5ce36064c92de000fc6fc01ff0b09393d0b1d2ee52f33f391e2570a45
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__22.wav,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__22.wav,f35010d5ce36064c92de000fc6fc01ff0b09393d0b1d2ee52f33f391e2570a45,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__22.wav,f35010d5ce36064c92de000fc6fc01ff0b09393d0b1d2ee52f33f391e2570a45
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__23.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__23.wav,9d860419224d26a4101ade24eb941b4d6986f233ff1bb8e54395bd7f4b3d4c58,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__23.wav,9d860419224d26a4101ade24eb941b4d6986f233ff1bb8e54395bd7f4b3d4c58
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__23.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__23.wav,9d860419224d26a4101ade24eb941b4d6986f233ff1bb8e54395bd7f4b3d4c58,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__23.wav,9d860419224d26a4101ade24eb941b4d6986f233ff1bb8e54395bd7f4b3d4c58
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__23.wav,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__23.wav,9d860419224d26a4101ade24eb941b4d6986f233ff1bb8e54395bd7f4b3d4c58,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__23.wav,9d860419224d26a4101ade24eb941b4d6986f233ff1bb8e54395bd7f4b3d4c58
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__24.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__24.wav,1d7e27616f6beb812823951ec8ad04e9b45fc5c4e38c15a50fa7316912de71dc,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__24.wav,1d7e27616f6beb812823951ec8ad04e9b45fc5c4e38c15a50fa7316912de71dc
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__24.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__24.wav,1d7e27616f6beb812823951ec8ad04e9b45fc5c4e38c15a50fa7316912de71dc,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__24.wav,1d7e27616f6beb812823951ec8ad04e9b45fc5c4e38c15a50fa7316912de71dc
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__24.wav,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__24.wav,1d7e27616f6beb812823951ec8ad04e9b45fc5c4e38c15a50fa7316912de71dc,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__24.wav,1d7e27616f6beb812823951ec8ad04e9b45fc5c4e38c15a50fa7316912de71dc
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__25.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__25.wav,9ad66b4f098a57590240faf78cf852eadec530704d3219822bbdf0dce4fcc575,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__25.wav,9ad66b4f098a57590240faf78cf852eadec530704d3219822bbdf0dce4fcc575
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__25.wav,open,other,open/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__25.wav,9ad66b4f098a57590240faf78cf852eadec530704d3219822bbdf0dce4fcc575,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__25.wav,9ad66b4f098a57590240faf78cf852eadec530704d3219822bbdf0dce4fcc575
relative_pattern,20220626160335_m_qiandao_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w&speedboat_f_w_3_label__1__25.wav,speedboat,target,speedboat/raw/target/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__25.wav,9ad66b4f098a57590240faf78cf852eadec530704d3219822bbdf0dce4fcc575,uuv,other,uuv/raw/other/20220626160335_M_QianDao_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_3_label__1__25.wav,9ad66b4f098a57590240faf78cf852eadec530704d3219822bbdf0dce4fcc575
